,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts
99,2,Afternoon Ride,20885.5,5437,6616,121.5,Ride,Ride,10.0,11752502462,2024-06-27T12:43:08Z,2024-06-27T13:43:08Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,2,0,False,False,False,True,only_me,False,,"[55.95610407181084, -3.2156327459961176]","[55.90751577168703, -3.423037240281701]",3.841,8.41,,False,,,False,False,128.8,40.3,12536786188.0,12536786188,b1c48cc9-8bf5-430a-b287-b8053dd0670c-activity.fit,False,0,0,False,32760347,1,a11752502462,emotIzzrRdGsEd@{A|CkMFQVOf@XNVxB~GdAfCfE|LRPdEaH`@g@RJr@~BVNTO\y@XMjALv@b@HMz@?~AX\g@@Sh@UBYt@mBFaAOa@G~@{@xA_@fABb@Rp@ZfBp@^h@Ah@k@Xy@`@WH?Xj@l@o@AMx@_AfB}D`@ULy@Rb@TAbAaBDWGIbA}Bd@w@R?|B~IXp@b@dCn@vClAnDCd@?MMLd@p@v@lCjAjE~@fCj@hClBfHvAvD|ArBbCzCfAl@dCd@nAj@lCrCj@VZp@|EtFlEzCv@ZZb@zG|El@n@rGnJdB`DhBvHbChJzAnF~@jCnA~EdArGBjA`@bChBlDr@pDDtB]bLaAvF[~FLhBXpAjAbDh@f@\n@h@lB\d@x@tBGRXNLZt@fClDfIfAhE|@hGr@nBpAtCh@hBGAJD@CNdB`@lATpBZlA`@bCJxAUhF?|BIf@ErCr@vIh@vCzA`M@nEGx@DtDKhAC|EPxA^b@LzBXfATd@d@^Nf@Xh@VXVtBF|BZbBVdADhBElGRpFq@fGKbCAbEJhBExJZpAUfAR~D|@tITt@@vA`@xEVlFT~HBxHZdGCzHOt@FhAUfBc@zAmAfCmAvAiBxAqBjAiAt@eBbB_@Am@d@kAb@gAhB]E_D|Be@t@_@pAMbAA`Ab@`Lr@~IAbAb@~El@tFTnA`@v@B|CnCfW~@rQ~@`NVx@At@~@jHh@|B`@z@@bAtAxS`BpRZxEAfBQrEn@~Ph@lFx@bDTxAJdCOxCq@~FCz@Mj@sA~Lc@tCeA|K{@nG[vAgFxI[dAw@j@mBtDoDjEqFzFiFtGiBtD_AlFOnCGdHb@hXPtDdAxHXzDtA|\DvHb@jHIvBaA~DOxB`@fBh@xAHx@x@}@|@}A\[dBo@XR\fFxCpP|Dr[DfCo@~GEtDF|B\vBXfApBpE~AzBXp@n@t@t@d@hA|AbAz@jBvCtAvALn@d@n@jFfGvClChBzBp@lAjBzEtMd`@p@lFZLxYzArDd@HSrAIfGkBjF[bEM`ADVX?ZYxCg@tDO~C?~CNnDd@lSFfFPvDb@`EnAfHE`@s@x@WnA?tCHdBGv@s@R_BB{@A_@U?NmAGqAb@a@^u@hAm@vBO~A[z@GM{@z@kALq@c@mA_F[oD?_ASqB]yAa@_AY_@e@UqAIqAA[Jg@|@,2,59.5,323.4,False
100,2,Morning Run,4212.6,1500,1515,25.1,Run,Run,0.0,11749780138,2024-06-27T06:47:17Z,2024-06-27T07:47:17Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,2,0,False,False,False,True,only_me,False,,"[55.9592164400965, -3.2126264926046133]","[55.96119808964431, -3.2144317869096994]",2.808,4.664,,False,,,False,False,34.2,15.8,12533976012.0,12533976012,9b3eecd4-86cf-49af-b987-b0eb0abf07b1-activity.fit,False,0,0,False,32760347,1,a11749780138,cwptItdrRWTW`@OL_@POPG@y@j@YH[@e@E[SSSQo@E_AA@EEIUUsFB{ACaA?YKm@GO?i@Ei@Fa@Ca@FuASuA?o@KmAAi@QgB@sCCaB@kAEYFM^GMeA@UPkABs@F_A?{@Hi@Ak@Be@IKA??CBC@@EEBUMBCCDF@`@QhB@d@EpAGHCn@I`@?j@Cb@?JNZDX?PO@OFG@M_@AQEIIACEQ]ICG@EFKKUq@MQSa@a@qAYo@YiAE?W\QZKVAH@JHPNpAVx@BXd@jBJr@^~ADh@Z~A@?@B@r@NrBNzERxDZ~GR~B@b@Dt@?vANv@Cz@GNUXE@QNKZIJq@XED]RQNWNk@f@U^EBIJc@v@UNO@S?_@JS@w@d@e@b@g@XQFIHoA|@UHMRG\@^Db@Px@ZpBLp@PrAXrAJv@V|ALd@Fp@NbARv@P\FVLdAVdAVpBZdBf@bA\\XFn@Dp@a@PEROLOl@[F?^[RSHSJILCJBTAXMRS\UxAy@HIJCVWVMTS\iAD_@AiAI}AEkBO_C?g@Ea@K_D,2,,,
101,2,Afternoon Run,8286.3,2430,2658,56.2,Run,Run,0.0,11745739739,2024-06-26T16:28:02Z,2024-06-26T17:28:02Z,(GMT+00:00) Europe/London,3600.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,,"[55.959185594692826, -3.2127878442406654]","[55.95932548865676, -3.2146838307380676]",3.41,5.746,,False,,,False,False,58.7,19.3,12529820022.0,12529820022,1d9fb6fc-2755-450b-b656-91602c76672d-activity.fit,False,0,0,False,32760347,1,a11745739739,{aptI|zqRDLZZFPNTt@zATFJLJ@FFd@bAN?JNf@PVR\RDAPVXX~@HPLf@NZP~@NLHPX\FLHRVXJTV\VR\b@XDFDr@BdAGfABx@?`@Gl@AbAKfAHdBFZLNNN^NT`@d@ZTHZn@LHDHDHALDPDn@DVADFDAXDr@Cf@EBYQKUG?CKFEF^Aj@BCANB`@CvACH?RCJCb@OXAPMRg@LU?KNc@\MZK\MbAO|@B`@C@?DB\NXJARJhAnAd@T^DHJNJJCRDZIXPp@AFANSZSl@CNMFDRB`@Bb@EFDLTJHFIDYJJAF^hA^z@VpALbAFp@?\Fb@DTLLBr@HvAHf@@`AMzCIt@A`@@d@QfAG|@UbAKr@Qf@MPSd@]l@YZCZBnANp@`@r@JZPz@HN?THLADLVABHVHNZv@D@HPZr@L^JNVTP`@HHd@p@Rb@`A|@HJJ`@FH`@PHHH@HDTQJC@@DJP?@A@GHDBAEIKIKAkATc@@}@`@[AeA`@iAn@OPUDIEUXcAd@KNk@^}@tAoAvA]b@a@r@QNQb@IH]l@m@vAIH[j@IHk@x@}@zCSh@WfA]|@Oz@[hAQTSr@s@hBKL]t@Kb@g@p@e@lAu@v@s@fAKJc@j@E@IJg@^[v@_AjAUFe@ZUT_Ah@E?QPMFMRg@LQLoBf@g@Tc@Fy@CUPE?GGIUAMDs@ESIISB_AOQM]Ic@U]?iBc@G@UKCSKAAIK{@S}@Iu@Y}ACa@[yAKgAGeB@cAH}AVwB~@iEBeA?k@JkABiBEiAGk@K{A?e@]_FIcBAoBOsCCeBEiAy@qLQs@Ek@ICIQBe@A_@FDFIBW?KO{@]wAe@qDMq@e@uEAWM}@GQCW@_A?FEa@Cm@CIAc@Ky@c@{CMqASqAKg@Cg@Mi@Iu@Oc@G{@EPA?G_@A[GUKGED[r@YZI@SP_A`@KJc@To@p@c@T_@?QMQa@QwAkA}GCa@Da@?c@a@_Ag@uBqBcNOs@SwACEKy@Fk@JOTMDODBNEFEJUDEZCt@g@rAgATIv@IZBJHZzAf@tDDp@\lB\dDd@nDHZRvBf@fDGUGy@_@{CAg@DOLKX_@j@c@jCeCRo@RgAVi@d@aBFg@Ne@LKHQJId@?b@Kf@Fd@EfAH,2,,,
102,2,Hyde park half ,21320.9,5946,6068,93.9,Run,Run,0.0,8733911503,2023-03-18T09:28:18Z,2023-03-18T09:28:18Z,(GMT+00:00) Europe/London,0.0,,,,34,2,0,11,0,False,False,False,False,everyone,False,,"[51.505021126940846, -0.15582812950015068]","[51.50513403117657, -0.15587548725306988]",3.586,6.144,,False,,,False,False,27.2,15.8,9374044186.0,9374044186,87ed0830-24de-4b89-bb13-24b556d5f406-activity.fit,False,14,0,False,32760347,1,a8733911503,qpjyHdt]OrBqAnKUrCeAtGe@hFXwCd@wDxAyJh@cGRiAf@{FRmAVeF^gC?SIOwA{@MAi@^_AdA{@h@sEfEkHbGeC`BkB`BgHhDu@nAaAdCFX`Bx@n@f@LVPpKpA`BfI`Mf@TbCu@zAFbFa@DSG{CFeB~AgNPmAZmA^eD\}Ef@gEhAcLXwDA]GMgA{@YAYd@eCbC_C`BkGhFsAv@mF|E}@l@sDnAgAr@i@t@uAnDJZ|BxAT\RpKxAdBbIvLh@RzB{@rBJfEe@DQGs@CiARyEzB{Pn@iGf@{Cr@gIXmAr@gJIc@sA{@MDuCxCeBrAy@b@iBdBuBzAeG`FiAnA}@l@_ExAuA|@mA|Bg@vA?PNPpAb@bA~@TxKrDhF|ExHj@L~@O|@c@dBF|E]D[MuCPoDh@_F~@iGjDgZ\uDFcBZ_CKa@mAy@[?}BfCyBlBoAp@cC~BwCjBeAhAsBzA{@z@cCxA_ARsB~@w@x@_BbEAPJPnAb@~@h@LTLjKvBzCxBlDtDnFj@J~Bi@l@BlDc@zAABQGcABgCXoEf@oEfD}VlBeSFaBo@q@o@a@G@sAnAu@Xq@v@_An@[`@sAx@y@|@_Aj@kApAoA~@k@p@gB~@i@f@aAVs@r@[Jg@d@}@Vy@`@c@d@g@LYb@Sl@OPaAzB@RPVzBtAVXAnBNrGLb@bBtB|E~H\Nl@bAb@\L?`Cm@dC?nDa@FSKeDNkCbCkRv@{Ht@uFh@oEX}Dd@mEEi@yAy@YDaAfA_FzDu@x@eCtBkDdCsAnAaE`DaEtAoAz@q@xAo@hAUv@?RHNtAh@dAt@DPRfK|CvEzAnBhAnBzApB^N|@S|@e@hAJzFg@@a@G}AHoD`A}HdAgHdA{Ib@kEPeDd@aDHwAd@eE@eAEMmAq@YAsDjDwB`B}@~@qCjByBlB{@z@m@VaBvAw@x@cAr@iE|A_Ah@Y\sA~DHVpBlAh@f@D\NpJz@`AvDvF|ApChApAr@b@|BcAlATzD_@j@QF[OkCPiC^_EtBiNfAaKz@_KJ_Bp@qF@e@ISu@k@e@QqAzAoAdA}DxCW\u@^cEnDqBtAaDxCmC`AaD~AWVw@vAu@|B?RNP`CdAVVT|KvCzD~BxDzB~Cp@Z|@Qz@_@nCHhBGz@OFYIyBBeAXyDb@eEfAcH~AcNb@iE,2,,,
103,2,Afternoon Run,13151.0,3944,4034,151.9,Run,Run,0.0,8665810931,2023-03-05T16:05:48Z,2023-03-05T16:05:48Z,(GMT+00:00) Europe/London,0.0,,,,13,1,0,1,0,False,False,False,False,everyone,False,,"[51.57945963554084, -0.09965169243514538]","[51.58720635809004, -0.10130619630217552]",3.334,5.862,,False,,,False,False,106.4,21.6,9302345682.0,9302345682,94b7cb5c-6622-485e-b990-a0d76994a536-activity.fit,False,2,0,False,32760347,1,a8665810931,oayyHb`S@dDJjABhBF^LDV?|Ai@hCg@zCA|AQ|Ab@|AdAv@J^Kx@s@lBw@HOJJZbB^X`@DfAMd@DvBCd@EJY?OBSVSlEa@~DVfB^J\AdCPPn@FdDGlCYxBFtBIXMxA_BRy@Gk@M]q@s@{CoEgAqAqAcC}BiDwAcCw@cAgCcEeAuAi@mAo@}@[W_@Cg@XyAtAIXGlAw@nBCR@d@TlBANq@~BOlA?pCG~@E`Ej@fBTlAFJJHv@NxBI`BRzBb@ZVBT?fAQdE?fAU^yC`C{C|DcBbDo@jBy@zAs@tBqAdF_ArFYpC]bBKz@GxAQhAIbB?xEUjJ?bBI`CKvAJbB?j@HZEd@Qn@?LCvCBjAG|DMjBSzAGdA]fD]~AGdBSlBIvACrDLfE?nCt@xJR`JSxKQ`Ee@tEq@jEs@pD{ArFo@~AOr@Cb@HfA@x@Gb@KFA^COKn@FjAEEMTm@rAUrAc@nAaB|Gk@hBW\WDEt@s@rBq@~AwAnEi@tBI@CI?PO_@Y_@w@UYR]IcAj@g@La@TYf@a@xBMjAJ|ACd@Ij@Wb@eA|@wAh@{@I{Ab@_ALcAOkDgB}@}AaAs@i@i@[s@eAwCWuA[_CE}DGq@SoAg@eAEm@@Qc@WeA?MUAi@F}BAwASiDo@mDmAwCoAyBaBwBgBgAiAe@_Am@c@k@aCaAoA}@EG?UTy@VyAEWm@oAq@m@[{@gBeBKYMaAQg@cAaAa@aAa@g@Sm@SgAAoCIY_@u@O{Ak@uDDCLNFSAUQaA?_@Lc@v@gAVCHKH[Fg@Cq@Os@eAwB[i@{BaF?MFQMo@_@wEDONCp@NPAVSTi@Jw@IwAHu@DK@]NQJg@FcAAm@Bk@KUaB}A[c@mAw@]a@AIFk@M_@S]mAgAi@sASyCA{AJo@Pu@\s@v@}@PKrAQjAN~Ap@x@v@ZAVO\u@ZoA\o@r@Yr@FJIPcA`@o@Dc@J_@rAcAH[?UEi@DOlCg@dBCf@L`AI\IX[l@KjAi@^@LHp@M@[OoAGsBQsBAg@Jo@@k@Ie@WW?KJQ@WCyCG}@UsAUq@k@oAkAmEK_ACoASg@@MNSA[k@sEc@sCIUE}Ag@}Gi@{DOmBOm@B@CGROM}@Bg@p@aBZm@h@q@JERDVWtA{@,2,,,
104,2,Lunch Run,21326.2,6148,6218,193.6,Run,Run,0.0,8625517276,2023-02-26T11:40:35Z,2023-02-26T11:40:35Z,(GMT+00:00) Europe/London,0.0,,,,46,0,0,1,0,False,False,False,False,everyone,False,,"[51.579489978030324, -0.09967239573597908]","[51.5806379634887, -0.10165806859731674]",3.469,6.798,,False,,,False,False,106.4,21.6,9259588551.0,9259588551,b493d1bc-4f69-4fa7-b588-0ef437bbcd76-activity.fit,False,14,0,False,32760347,1,a8625517276,wayyHh`SDlDXl@RdCNVbBs@|DYvGVxBjAd@DnEiB`@tBlAT|@g@nEAVqAZU~EU~BR|Bl@P\G`BD`@dAJzCFbBSfHA~AuAj@{AEg@Q]uCeDaLyPsAgCmCcEuCuDg@Y]@gBtAYlBu@vBNzC[dAc@lCQ`KFn@x@dDpA`@lB?dGn@Nd@AnA]jG{CrCcDtEuBxDgChGsA~EoCjP]rGAnEe@`LFbBQnCFdAM~FMj@OhD?lGg@nIaAvG[~HLdHv@dKPfJEbMcAvLyB`Ly@jCkAbDCXNn@@`Aq@fCE~Aq@jBsBvG{AfG_@Te@vBcB|DoBzGOIKc@m@a@uErAc@x@a@bCD~Cg@hBmCrBa@Fe@QmBd@sA@oEwBcA_BaByAiAeCOk@i@kEOuEO}@i@yAGiBISyAOM[B}@YkIo@yDi@eB_CwDaCuCkDgBsAqA_A[yCkBEY`@gAVoAo@wAw@o@e@kAcBsAa@}B{@q@oA{Bg@uBEwADy@i@iAAmBuAmHBYxAeD@u@uD{Hk@u@{@aCqAFcCjDc@jBW\e@?}@cAe@JuAtBWhAEt@Lv@dAjAt@rBv@Cj@aAd@kFC_@KYcBaB]Yi@T{@~BM|BPh@t@v@^`BVTv@Aj@qAXgFC]]u@gAiAC]P]GoA`@kAFwCJe@vAqBr@KXh@PItAx@\d@`DxGpDfIFx@En@}@vC`BmBXaANsAKuAuCuFyDeJ@y@LA|@n@XQXy@Fm@Eq@q@wCDWJGfB|CxAlBn@dBf@zBn@~G@xCKvDLzBBNHAFSTmBn@oCRcHM_DaAkGuAwE_B_DaCuCuGiGB{@]e@o@yBS{DDaAZeA|@kAh@_@hAKlAJlB|@fAzAbAvCn@bE`AjCv@lJv@lCdAvGVb@p@zEx@nCJvA`@xB@|BHp@~F|GrAfBd@^d@Cr@b@JClC{PVgDX}IUeTaAmJPgFEs@mA_Jy@qKe@kMTuBGc@[]J{AK_Ce@{DuBsFWgBF_BK]QBR]mAyI}@qLu@uFIcADi@OcARkApAgC\_@vK_F\BTx@Qb@_B~@iFhE_DSaAZSQC_@bAMfAmAbDmBzEsBn@IX`@Dh@GXsIlG_FFQIIe@`AWnAqAxJcFZAd@f@Bl@KX}CrCuCvBaALeBWwALQi@dAO`B_BnB_AjE{ChA]dAjBt@dIVN@zARzA`@s@nAMJ[nAk@NUzGmDdAiA`AEnFqB,2,,,
105,2,Lunch Run,10113.5,3649,3863,142.2,Run,Run,0.0,8586888161,2023-02-19T11:30:29Z,2023-02-19T11:30:29Z,(GMT+00:00) Europe/London,0.0,,,,3,1,0,1,0,False,False,False,False,everyone,False,,"[51.579550076276064, -0.09956477209925652]","[51.57870928756893, -0.10014547035098076]",2.772,6.376,,False,,,False,False,101.1,21.4,9218685754.0,9218685754,123bd8cc-72da-4740-a144-47950d2abb29-activity.fit,False,0,0,False,32760347,1,a8586888161,gayyHv_SDh@?z@Ln@DdAChAAtABTBFf@I`Am@j@ERKV?lAOPH~@ItBD\JX?p@Ij@NnA`A|@@VKVWPWpAa@|@k@DFX|AHTPLp@PvEIj@INC@KAW@Md@Yz@E`@SvAId@KzAHdDZPJBRMjCEr@EnDaA~@w@bAs@f@W\MZSNUd@[\g@v@WXw@vAy@xBc@z@Wz@aAfCMNu@nCGf@W~@QpAe@dCWvBCf@Id@Iz@S`A_@tEBnDIdBAzBGb@@|AEb@Bb@?b@Cl@It@BdAIz@AdAD`B_@hBDVJNF^GB@x@AXIRCVBhAGb@Jd@B`@ARKd@Cl@OvAMlD@`@Eh@[rBK^OhAIpAKj@Al@Et@BrAKv@Et@@tALx@BjAArAEh@Hz@TdAAz@H^?`@RbC?~@LlB?|@AtADbBG~BFhBCtBc@xEE|Aa@fBG`AUtBo@fDe@xAKh@Q\WrAi@fAQr@It@H~@IrAKXa@j@D~@?n@yAnCY[I[Gw@OAZIBOWkAI{BQiAUcAWsBUu@CUKc@IoASs@KwAc@qB[eC[{Aq@yF}BuJEOIBHEAKk@gB]aBGi@O]CYQe@]}AMa@McAS{@AS@q@RaA?[Um@m@iCSg@YwAISa@_CU{@QYo@k@S]UsAOqBIUW_@Fe@FG?GEGJMAAFUz@_AXo@Ha@Xa@RQLWb@}AFI@?GDIb@I@POLWGEVa@Ji@BSGc@PPfAQr@o@@ACA@?De@JYFw@FYF_BC}@@}@AaBa@aDk@mDGgAQiAm@_GEOCw@Kk@SiCQkAOeBSaBCeAUsAn@Yl@g@b@SZYDSCSEIAgABYJ]@[Ck@@SHWTQn@MVSp@Fv@]FIAQHm@@OG[?ERWFi@jAg@dA{@PWC@D?Ha@^WpAsAAOE?CGEWOe@a@y@GUCc@wAwDCQ@Mb@WfAcAr@}@DQ?g@Qo@A_@?RDVJE@XHRb@]^G~@Bj@VzAbAz@nAL^h@|B@DH?bBkAb@QDOBUFK|Ak@LM|Ao@vB}AZM|@g@Ra@L{@@_BA}@BBJKBUMWI_A_AF]Eq@_@i@c@OSSi@Ka@M{@c@sAg@sFYs@Y_@K@oAj@}@x@G?YgAGi@c@kGOsCOu@u@CiANUV[NUGUDIC,2,,,
106,2,Evening Run,4043.2,1381,1392,54.9,Run,Run,0.0,8567562969,2023-02-15T20:16:08Z,2023-02-15T20:16:08Z,(GMT+00:00) Europe/London,0.0,,,,3,1,0,1,0,False,False,False,False,everyone,False,,"[51.579436752945185, -0.09965538047254086]","[51.578009063377976, -0.098812161013484]",2.928,5.632,,False,,,False,False,65.3,21.6,9197620457.0,9197620457,755fd528-2fa7-417e-a04d-a4723d38a6e3-activity.fit,False,1,0,False,32760347,1,a8567562969,iayyH``SFf@@j@JzABl@E\Fh@BrABVJ@DAd@Yb@Sv@OnAOd@AHBEAC@I^HFHJHp@?j@DTA??AJrANjA?TGPLXFx@EHMFa@f@{B~AKZAXRv@Tb@\bA`CzFr@bCd@jBHp@Z~AFr@JxAJl@?\J|@Bl@JxAD`@Hb@Bh@BPDDXC|@u@rAy@xAiAz@g@nByAn@_@FKB?AJQNADCC?LFC\UNUL_@X@NBNFd@^nAr@TJp@Nb@R^Tl@h@@AxBvCxAfCRl@B@BARo@Xo@H_@DMZ[Pa@Vu@LQTcAZ{@Je@Ri@Zk@`A}C@SC_@@[BQHUHYC[KQCKBYKUs@{@k@w@a@q@_AqAg@{@q@q@aAkASSUK[_@Ue@e@m@S_@MOa@}@{@u@MSSEMKg@m@GM@a@Fi@JWBQBcBA[GWIIMEQBMFI?KSGEoBDc@FO@UGa@QWUOe@u@eFEOO_@c@eBw@_BSi@UYCQe@qHOuAKuB@_A?RIMWJY?,2,,,
107,2,Evening Run,5244.4,1488,1528,60.1,Run,Run,0.0,8522619117,2023-02-07T19:23:47Z,2023-02-07T19:23:47Z,(GMT+00:00) Europe/London,0.0,,,,6,2,0,1,0,False,False,False,False,everyone,False,,"[51.579430885612965, -0.09965378791093826]","[51.580151561647654, -0.0991807971149683]",3.524,5.858,,False,,,False,False,65.8,20.7,9147648159.0,9147648159,272dc649-9f87-422d-a176-a8092c974972-activity.fit,False,3,0,False,32760347,1,a8522619117,uayyH~_SBxADb@?jAA\DrAFf@JVFBLAvB_AX?l@OTB`@CIF?HDJFDL`AJ^?f@L`BDhA@LHTCx@Dp@ILQHEFk@h@w@l@Y@KFK^?N`@bBn@vAH\Tf@V|@bApB|@~Cf@`Df@xEDp@ZlDVdD@PCPBNJNDLDtAFh@Nt@FTZv@`@x@d@\Vb@@Nn@nBF@l@m@|AsBl@k@l@a@|@u@\e@bBgBdA_AVSh@m@Jy@p@aBFKH?JBFGHSB@PTr@nAJLHFv@nAD@BGF@PF\dALRFATw@X}@|@wBt@iC|A}Dt@{Bp@_BV{@BOA@AFRUHQl@uAlAaCLQt@aBb@u@Z[d@y@l@u@`CsBVc@Zo@T[XWNGJGJ@FCd@o@d@gBj@}@Hi@FWXi@@G?IIUi@w@Sc@}@mA[w@W{@mAsBo@sAqAgCg@kAeAuAuAwBeBeC}@sAgAyA]_@g@aAcA{AgAkB]a@Wa@u@u@a@o@QOwAHs@b@e@VcBl@_A^sBdA_@Nc@Fk@TSB_@N]Xc@P_@Xe@PwAv@c@NiBNFA?Gq@JUE[L[@c@Na@FSCg@Hm@Nk@EiADm@?OB,2,,,
108,2,Lunch Run,12182.5,3397,3448,139.9,Run,Run,0.0,8503331393,2023-02-04T12:12:08Z,2023-02-04T12:12:08Z,(GMT+00:00) Europe/London,0.0,,,,38,0,0,1,0,False,False,False,False,everyone,False,,"[51.57949618063867, -0.09962369687855244]","[51.58729369752109, -0.10131709277629852]",3.586,5.752,,False,,,False,False,106.4,21.5,9126066542.0,9126066542,e840def3-7879-4b62-a1d1-0fd7cbf9f4ad-activity.fit,False,34,0,False,32760347,1,a8503331393,sayyH``SV|ID^FBb@ClBu@p@O~EG|DRjBrAp@Dp@]d@g@hAe@|@P`@hA\VXD~CYdBAHGLs@NWpAW|AObEXzB^HNFd@A`ASlCA~AE^qC`C}BdDq@dAiBrDyCfH[fAYzAg@`BeArGI~AWvAOtBGxAQdBEpAKpGIvA]bN?~IC~@KlAFhEE`COrCUlBWxAk@jGUpKBzCd@pERtD?pBNrIQlIUhC@r@C|@g@fEkAhHg@~BsAbEg@nBCZH`AMt@Ud@Id@AZBn@?^Mf@q@|AUlAgAdDi@hCq@`C_@z@OJIf@cBjEsCrIw@aA_@W[e@QEe@v@YTu@P_@XmAhCGTCvA?|@BJ@KBNQ|@Sn@m@z@c@Rk@j@WLk@C{C`@gAMoCuAaA}@{@wAuAkAa@w@g@qBOwAEgA@}GEu@i@yA_AoAK}@IKSEk@Li@VKAKSE_@?gAR}CAw@IeAo@}DeAeCkAsAo@eAo@w@]Ye@q@wA}@{BeAa@m@i@UcA{@cBs@GK?WJ_@d@sAV[Eg@IWOW_Ay@iAsAu@[i@g@GQMcAK]Q[{@_ASg@a@w@i@eBGm@AsAGaBOa@MsAs@kEUaAGo@@[DOn@y@Vo@Jc@@i@a@cAaAmBa@cAcAgB_@k@_AyByANWRm@fAQHMPc@tBQf@UXg@G{@}@[D[Ny@tAOd@OjA@v@DTZp@^VRZVlARZXLXGVUNYHg@DeBNgBA_@e@sAw@cAEGAQLi@Ea@?m@^gAJiCHg@jAiBXUh@BXd@FO`@@t@c@f@AZR^j@LZD@Cu@@YrAPPUP]Nq@@u@KiA{@cDO[u@aAa@[}@aACQUaBGoAB_AIe@PM@Wi@aAWgAW_@OkC?yBJg@Vm@V_@d@c@h@QxAMr@Dp@Hz@^`@l@RJf@E`@o@VcAPi@VY\SZGl@HVkAX_@VcA`@g@r@a@HOD_@G]AUHO|@]pAM`BE~@Dp@ELCf@[`Cy@b@Df@E@c@My@Cy@[qD@i@TeAB_@C][g@Fe@MgEGi@YkAa@u@a@eAmAcEKmADq@Ok@@INO?u@YeCw@{Em@eI_@oDy@iGDIBXDGFFDEIgABI`@kAn@w@^w@n@m@lAo@,2,,,
109,2,Evening Run,5151.6,1543,1581,60.2,Run,Run,0.0,8489167143,2023-02-01T18:40:44Z,2023-02-01T18:40:44Z,(GMT+00:00) Europe/London,0.0,,,,7,1,0,1,0,False,False,False,False,everyone,False,,"[51.579451421275735, -0.09949042461812496]","[51.576820090413094, -0.09549728594720364]",3.339,5.566,,False,,,False,False,65.8,21.4,9110341023.0,9110341023,9637427c-a1b1-4cac-b320-4ab25a9b6379-activity.fit,False,1,0,False,32760347,1,a8489167143,kayyHh_SBfBAj@?TH^A|@PtA@f@FLFBTC~@o@nAe@^?JBRERBDDIh@Dn@E\@RNhAJ`BPr@?r@Fh@AJEH]\G@KNKDYTQROX[RIX?R^fAPv@r@vBhAjC\bAT`APd@^hBXjBTtBBd@ALl@|E\xD?hADHDRHbAANHp@Nd@nArCt@lBHDFCNLDFPt@F?n@aA`@eAT]v@e@l@g@f@WRWl@m@zCeCjAgATODg@F]h@sAXk@@?Z^tAzBTb@p@n@FBZ~@H@LM^{@`@wAJSl@oB\{@Lg@x@}Bl@wAZgAP[Re@f@}AFKPOLUF?H[~@mB|@uBNe@lAcCV}@NWdAsAlBuCjA}ANKV_@v@}@Vc@r@_BLe@LU@o@IOWGCIEOUi@i@oBe@mA]m@[u@]i@c@{@aByCYo@wAkBuAuBi@}@}@iAkBuCwAaBkCwDy@_Ao@mA[WaAKk@@y@X_A^SFc@Ta@NuDpB]LUFD@@CAB?CCCMES?s@XSB}@^}A~@SFMAs@RU@}@Pe@ReA?KBU@]AYKIKCIAS,2,,,
